,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
"(np.int64(691), 'A08AX01')",0.3655442,0.104532436,0.12891605,0.012328617,-0.017315831,0.055572122,0.22114034,0.56606036,-0.16425997,-0.6696678,0.04771945,-0.17230983,0.47933692,0.5197178,0.23442364,0.2695206,0.23350257,-0.42679483,-0.4296897,-0.16600916,-0.03403002,0.38064104,-0.49166125,-0.11311664,-0.13864465,0.19253561,-0.30071872,-0.12467222,0.043723054,0.5480962,0.26490712,-0.48085108,0.1481099,-0.060755756,0.16579127,-0.67369896,0.37354708,-0.29813087,-0.013091691,0.03467425,-0.3811015,0.5540747,0.6518458,-0.1718173,-0.14292213,-0.00035567582,-0.04206354,-0.39745224,0.025089659,0.20105635,-0.0014474541,0.29829296,0.17631286,-0.3405458,-0.3266359,-0.16259159,-0.36782306,0.1892612,0.14732938,-0.7623912,-0.19111466,0.04669796,-0.12702335,0.50323886
"(np.int64(692), 'M05BA07')",0.4187554,0.070168525,0.029836737,-0.3203776,0.3721791,0.010933511,-0.37532416,0.9342438,0.088797055,-0.49582136,0.19318724,0.09211372,0.34003165,0.00232701,-0.5119442,0.019806728,0.36999092,0.05615963,0.191212,-0.13423517,-0.024664521,0.19948497,-0.36259228,-0.36144465,-0.914449,0.15500289,-0.72886753,0.14245442,0.32120407,1.027504,0.3359946,0.4660363,-0.43532717,0.057895586,0.48996708,-1.01376,-0.33712777,0.45021904,-0.5873088,0.051784262,-0.31785393,0.30441168,0.61955607,0.086180344,0.33778954,0.34306705,0.17267616,-0.035630852,-0.008618943,0.31367564,-0.0212866,0.18725719,0.70422435,0.37805438,0.072781034,0.32469043,-0.29838106,0.6647605,0.017116457,-0.30134186,-0.13965328,0.36251503,0.45041996,0.37093824
"(np.int64(693), 'J05AE03')",-0.6402799,0.08354542,-0.31923884,-0.85322607,-0.13313252,-0.8187618,-0.301638,0.15212595,-0.31092334,-0.029897422,0.19250207,-0.5546111,-0.00767909,-0.3070748,0.3077973,-0.45945185,-0.44292486,0.5184337,0.6591853,-0.39226422,0.17632732,-0.5733284,-0.34290928,-0.21197316,0.01679568,-0.061776854,-0.36481798,-0.39889067,0.3459612,0.026985202,0.7675155,-0.28407446,-0.32000884,-0.11520283,-0.31308916,-0.3341326,-0.16726744,-0.27017817,0.61325043,-0.11461023,-0.4350146,-0.11987188,-0.041030347,0.5409684,0.2965246,-0.15598893,-0.06889182,0.59446454,0.9009285,-0.3749596,0.12326741,-0.25735933,-0.2958864,0.024495065,-0.2937929,-0.13847965,-0.61347425,-0.42123184,0.29418814,0.18514007,0.48227644,-0.5542958,-0.13694581,0.28874698
"(np.int64(694), 'N06DA03')",-0.46607858,-0.048907585,-0.18617907,-0.2773763,0.04120279,-0.39674172,0.18774137,0.27369776,-0.45557946,-0.10457127,0.04644674,-0.25337374,-0.15985845,0.031379364,0.1453228,0.09662837,-0.42384607,0.45851302,0.5224421,-0.20644294,-0.09430015,0.26468754,-0.39367557,-0.42343068,0.09824421,-0.57092446,0.040253,-0.5010134,-0.1451094,0.4956544,0.5715936,-0.28621912,-0.47806445,-0.34825554,-0.048205532,0.1692052,-0.046789452,0.1301549,0.2750866,0.15979066,0.30909425,-0.18297078,-0.30965734,0.41073206,0.3630639,-0.17969054,-0.46654764,0.24538279,0.20860623,-0.051539823,0.28714913,-0.16977948,-0.46968958,-0.1781269,-0.010890152,0.30801374,-0.46025774,-0.8931706,0.16417938,0.06003516,0.5654503,-0.60457206,0.09570275,0.17768688
"(np.int64(695), 'N02CC04')",0.051033497,-0.040798143,-0.41595796,-0.35814473,-0.040403523,0.041662484,0.1252889,-0.0045866445,-0.109051235,-0.049608767,0.07938117,-0.41328424,-0.44280568,0.48432925,-0.07695098,0.15577471,-0.43360052,0.06544334,0.14581028,-0.1596477,0.07600084,-0.24715754,-0.11662741,-0.4242624,0.08441278,-0.27705598,-0.13914597,-0.27017608,0.16568212,0.6888507,0.6100888,0.005744688,-0.14567235,0.18537858,-0.69749516,-0.12220553,0.123479724,0.053455256,0.48928756,0.12918271,0.02015236,0.016072411,0.061492875,0.6052237,0.44659162,-0.2062962,0.4001168,0.2132241,0.3251171,0.047151044,0.37328196,0.1120957,-0.20453121,-0.19700125,0.12843077,-0.06728891,-0.14601827,-0.43447244,0.10285206,-0.16311751,0.011510469,-0.1388105,0.64928585,0.34904242
"(np.int64(696), 'M03AC09')",0.62323684,0.76700974,0.31314957,0.6598087,0.5352617,0.79908705,0.67982227,0.49512213,0.33320245,-0.13151976,0.27102444,0.13480157,0.66345966,0.6224376,-0.14380407,0.70881987,0.37924755,-0.107239306,-0.11246488,0.19020736,-0.796544,0.8096224,-0.43750966,0.20904362,0.34312755,0.15477864,0.43975204,-0.7371024,-0.56950927,0.4485346,0.26009256,0.5938826,-0.043752,0.81448674,0.46328267,-0.8888383,0.40128553,-0.26595923,-0.46912315,-0.05999598,-0.56899977,0.7081653,0.42255586,-0.050497882,-0.17220293,-0.04594907,0.3865922,0.09245447,-0.61864305,1.221364,0.42952195,0.24403143,0.29611573,0.18758558,0.5080855,0.29031867,0.54378074,0.2110043,-0.21812987,0.7095481,0.5490875,0.34634417,0.19622119,-0.07821795
"(np.int64(697), 'M01AH02')",-0.42742637,-0.40217838,-0.8437488,-0.02186492,-0.42203796,-0.3516788,0.24479908,-0.19048876,-0.68959653,-0.2461562,-0.08409712,-0.009998038,-0.100737125,0.37143207,-0.4851111,-0.13210954,0.2080345,0.4165718,0.53866595,-0.07063359,0.7477478,0.12655818,0.24630105,-0.5363983,-0.36918026,-0.034644894,-0.52119553,-0.6397534,0.09684518,0.0075944923,0.2009545,-0.055612355,-0.0584929,-0.2639045,-0.76429766,0.13859178,-0.069023624,-0.007418148,0.3045404,-0.36601925,-0.108296916,-0.1293607,0.20584401,0.11456378,0.8493192,-0.4403625,-0.0012077987,0.21447003,0.48910356,-0.36897874,0.42483526,-0.4748326,-0.3596811,-0.010077536,0.40089327,-0.14954916,-0.35869637,0.03501843,0.07999976,-0.37868705,0.14449,-0.38685524,0.511325,0.39272934
"(np.int64(698), 'R03DX07')",0.67823476,0.84757876,0.5606267,0.031547487,0.04769337,0.72267616,0.8568332,0.7969787,0.39590415,-0.47084945,0.016793326,-0.12846175,0.21234809,0.6548313,0.6767497,0.43452513,0.43632627,-0.46615747,-0.23149818,0.085193895,-0.7731125,0.87056684,-0.9767757,-0.36415002,0.12559496,-0.29844984,0.22081809,-0.32023257,-0.068136424,1.147365,0.7503995,0.42072672,-0.5935283,0.3269567,0.88342094,-0.37200326,-0.5642918,-0.30661747,-0.44568408,0.22235861,-0.41234258,-0.14051685,0.34336972,-0.58042115,-0.61566156,-0.35091215,-0.34301844,-0.79770875,-0.42111295,0.53890896,-0.7858029,0.093984835,-0.09401815,0.22207662,-0.21409118,0.359921,-0.9976574,-0.3510362,-0.34778547,-0.2091578,0.5495516,-0.11885556,-0.13541116,-0.5505149
"(np.int64(699), 'N04BC04')",-0.5244236,0.23198557,-0.06403389,0.29126382,-0.31855887,0.30290365,-0.24781863,0.3416839,0.012185283,-0.5864199,0.027885884,0.2984092,0.23094717,0.30107778,0.52809185,-0.7816714,0.09011102,0.64658904,-0.4365278,0.3670144,-0.68767226,0.102505654,-0.66416335,0.073115036,0.27371964,-0.427249,0.18832758,-0.59471786,-0.60558325,0.07290651,0.2252619,-0.027552314,-0.279531,0.3256734,-0.39617324,-0.8959661,0.021541145,-0.6564119,0.062329933,0.40164536,-0.6020372,-0.14286757,-0.1911043,0.39597005,-0.42674816,-1.0016227,-0.49738935,-0.0030833334,0.08494803,0.24674939,0.3543981,-0.42960006,-0.20329757,-0.39514774,0.18995795,0.5554034,-0.26528192,-0.6042433,0.26158455,0.35754675,0.43153346,-0.831715,-0.051509637,0.08178323
"(np.int64(700), 'N01BB09')",-1.0688535,0.4402159,0.42635936,-0.034310482,0.36008754,-0.2716341,0.08762864,-0.22192293,0.6035521,-0.5608939,0.5888351,-0.09396273,-0.11894304,-0.31780878,0.42012566,-0.28611982,-0.2361213,0.41799623,0.28717715,0.116420984,-0.5771581,0.10354258,-0.0955077,0.11748104,0.4067783,-0.09542833,0.38052246,-0.7129809,-0.537466,0.3800919,0.4850793,-0.06296071,-0.17776743,0.054536156,-0.033751413,-0.749562,0.17538288,-0.715853,-0.03721372,0.24385035,-0.78341115,0.08522447,-0.1904918,0.24524227,-0.6162388,-0.39195895,-0.033810847,0.3899787,0.49388906,-0.25985524,0.34035397,0.009847149,-0.37898672,0.07534036,0.04393774,0.72477937,-0.190278,-0.40197623,-0.17865092,0.84034216,0.660166,-0.926152,-0.5571107,0.08774269
"(np.int64(701), 'A10BG02')",-0.10909396,0.4042079,-0.927103,-0.17938049,0.059805315,-0.310453,-0.9981363,-0.21541157,-0.99434036,0.6178659,-0.93375176,0.3779991,-0.42415094,0.6278848,-0.39142,1.0140694,0.20883532,0.0785844,1.0319715,-0.2635965,0.9844221,0.19016121,0.7542754,-0.8524778,-1.286669,-0.24857195,0.100854635,-1.061235,0.4109267,0.6525077,-0.30302203,0.52483803,-0.6057887,-0.5890981,-0.3773396,0.48603457,0.24494703,0.40387386,0.0756131,-0.45962167,0.26583847,-0.0722613,0.5160987,-0.48322654,1.2752721,0.5914377,0.51146334,-0.3728861,0.32523826,0.2851289,-0.23408082,0.06211344,0.3281089,0.51871973,0.13643518,-0.65158564,-0.30759263,0.46485132,0.14207283,-0.28513473,-0.011856483,0.5036821,0.46651843,0.19477424
"(np.int64(702), 'C10AA07')",-0.00046614558,-0.121473216,-0.62236905,-0.3442731,-0.38824397,-0.23394202,-0.6485461,-0.35300854,-0.17514679,-0.11496322,-0.03630366,-0.18529712,-0.23090933,0.09425275,-0.1712084,-0.059152417,0.019267544,0.7614637,0.05147739,-0.15077102,0.42724934,-0.22635424,0.040160783,-0.30670333,-0.2352973,-0.18468982,0.501294,-0.02288486,0.32628152,0.06497235,-0.18662149,-0.32738838,0.1125873,0.03430295,-0.0027088746,0.19112866,-0.31092975,0.19440101,0.48351297,-0.13401926,-0.28415257,-0.19378115,0.16678284,-0.27969855,0.64528865,-0.6227783,-0.23230559,-0.06779458,0.62089664,-0.28334582,0.3732318,-0.06765624,0.121018216,-0.12666173,0.091581516,-0.35976386,-0.49738574,-0.34912634,-0.11337012,-0.075538985,-0.102404624,-0.21194716,0.3842314,0.15985167
"(np.int64(703), 'N04BC09')",-0.44725662,0.12830324,-0.010952279,0.09428228,-0.016552033,0.26408377,-0.15335524,0.36098123,0.03744837,-0.6690438,0.40941173,0.25939208,0.20604709,0.027062003,0.29896876,-0.5875021,-0.096104205,0.6823013,-0.020378452,0.19069283,-0.52627265,0.07434964,-0.6395759,0.20777301,0.3873074,-0.14188428,0.12845446,-0.28529894,-0.45170185,0.04999451,0.21952432,0.13819553,-0.36392355,0.37770152,-0.40747312,-0.9471854,-0.006006643,-0.5604088,-0.049456447,0.50912476,-0.47266647,-0.13540389,-0.34430733,0.35227072,-0.4405815,-1.0142028,-0.39535695,0.1207501,0.10757595,0.43626982,0.18262708,-0.44026452,-0.05285591,-0.3185733,0.22504304,0.33796373,-0.22765175,-0.6075537,0.19167027,0.36894754,0.42869762,-0.8879974,-0.042709127,0.067592144
"(np.int64(704), 'J01FA06')",-0.027223239,0.49785092,-0.6477543,-0.17683204,0.22540349,0.018731099,-0.23979327,0.28347313,0.016446952,-0.07137343,-0.20732397,0.39240432,0.2938375,-0.22589925,0.3063618,0.106256135,-0.26750255,0.23819783,0.50722116,0.06540325,-0.19984037,-0.03140255,-0.38831347,-0.29457873,-0.0630677,-0.13636433,0.08809952,-0.40984794,0.20554647,0.58403015,0.19313636,0.092027366,-0.3675508,0.29073495,0.25643355,-0.18395004,-0.2543148,0.4622486,-0.15606038,-0.42627934,-0.5762097,-0.022003926,0.6105213,0.29498205,0.011396676,-0.08233916,-0.20902142,0.05558221,-0.27341694,0.7884948,0.00393592,0.12630813,0.6797272,-0.27762768,-0.04948974,-0.31267437,-0.48456284,0.35908863,-0.3167705,-0.103427395,-0.053255364,-0.20642155,0.0059239687,-0.06786518
"(np.int64(705), 'N03AF03')",-0.31845474,0.74652,0.1736159,-0.29828542,0.33160996,0.28239202,0.44126663,0.6962396,0.16349454,-0.7090645,0.34427726,-0.49576116,0.37855813,0.033348657,0.29101908,-0.6866382,-0.033369392,0.4383645,0.42003784,-0.35577404,-0.6995398,0.15838152,-0.8926364,0.4244964,0.1350238,-0.17197901,-0.15166104,-0.46764687,-0.76916754,0.79712665,0.6714075,-0.3510322,0.094127014,0.70297384,0.036779843,-1.5490032,-0.08070864,-0.39260912,-0.16031393,0.25561434,-0.8572164,-0.16148227,-0.13700034,0.55183655,-0.8746954,-0.10063295,-0.66370296,-0.06749849,-0.23041457,0.077340364,-0.43140233,-0.1857055,-0.2981196,-0.2777897,0.3156588,-0.21120451,-0.4811475,-0.8977946,0.1085511,0.7831321,0.64249486,-1.0179071,-0.65159327,0.54815733
"(np.int64(706), 'R03AC02')",-0.22434741,0.51984936,-0.009903491,-0.530235,-0.27659744,-0.049603656,0.59090704,0.72639203,-0.06695636,-0.39254558,0.3712811,-0.7097938,-0.29309452,-0.095119275,0.5948889,-0.08482805,-0.30735314,0.63991976,0.048945718,-0.14899752,-0.39784595,0.14111683,-0.1990244,0.21205205,0.5767832,-0.056291346,-0.2577036,-0.24267548,-0.63170385,0.5555683,0.78832,-0.6459091,0.5464365,-0.11974894,-0.8404347,-0.6427463,-0.021196121,-0.11917816,0.59820235,0.6189755,-0.2993773,-0.26207125,-0.11785384,0.8097145,-0.20044294,-0.7709684,-0.42319423,0.55510473,0.27769312,-0.2809112,0.34549874,0.13616481,-0.71465963,0.07730225,0.6119131,0.48851594,-0.012191594,-1.0111668,-0.11197741,0.3399909,0.57982284,-0.87809944,-0.099575296,0.115890704
"(np.int64(706), 'R03CC02')",-0.76118195,-0.1371272,-0.044993624,0.0116602555,-0.5422101,-0.17077024,-0.3871279,0.34323764,-0.1868194,-0.36192295,0.65702164,0.35608596,0.069508635,-0.0067765936,0.44042683,0.057952233,0.30654705,0.9016437,-0.056031786,0.018910091,0.49850628,0.18728684,-1.0556493,-0.5785041,0.1843223,-0.42023218,-0.13855764,-0.7647543,-0.3474268,0.8285567,-0.3279844,-0.24151875,-0.00694257,0.384089,-1.0406449,-0.6008274,0.31758568,-0.53744644,-0.41886836,0.33231667,-0.19802895,-0.48067734,-0.0355409,0.4581437,-0.13834722,-0.7146121,-0.4729875,0.4593122,0.8195247,-0.06796649,0.67114294,-0.8250867,-0.221017,-0.24076791,0.15914732,0.4613816,-0.5016326,-0.7084166,-0.116666794,0.053355232,0.18030274,-0.49863407,0.12976333,-0.14803796
"(np.int64(707), 'D01AE12')",0.04807915,0.69320333,-0.99124914,-0.54644144,0.5111702,-0.23511884,0.15087894,-0.046464898,0.28585863,-0.1010568,-0.2333571,0.26717478,0.5448823,0.64819384,0.19568712,0.12596749,0.14785472,-0.8336079,0.4332984,-0.022093482,0.60666364,-0.4128679,0.48575383,-0.028713599,-0.6671572,-0.30819836,0.16004473,-0.6262584,0.12742856,0.44139397,-0.0757299,0.029323399,-0.7034894,-0.60670125,0.7171072,-0.20661634,0.0139151495,-0.4744604,0.5166918,-1.2441967,-0.7432368,0.035970286,0.73134714,-0.21471228,0.2113764,0.114627026,0.27013168,0.3820169,0.7678805,0.3075394,-0.61840415,0.60292065,0.005613789,0.08889522,-0.86028993,-0.38585806,-0.7477373,0.29471737,-0.03550642,-0.56754315,-0.3330067,0.25301033,-0.40848136,-0.11458181
"(np.int64(707), 'N02BA04')",0.055816364,0.4857458,-0.2709055,0.3700294,0.36605546,0.90001804,0.28963357,0.07898154,-0.01502921,0.05961372,-1.0481293,1.0386467,-0.27612126,0.7413776,-1.636289,1.0778294,0.35227224,-0.23690021,0.5291529,-0.4778792,1.5037304,0.70258576,1.2941251,-0.5658906,-0.78463995,-0.59772396,0.60078007,-0.54693824,0.6101027,-0.025800247,-0.83058214,1.3212054,-0.17064369,-0.23840281,-0.39281884,-0.4697392,0.9315202,-0.3798868,0.008993171,-0.5132718,-0.22015959,-0.051311746,0.921553,-0.1325366,0.92006415,-0.77677596,0.9289745,-0.51762897,0.33769935,-0.15093468,0.21717292,0.18572608,-0.28266218,0.8026145,0.8025309,1.0544889,0.20966953,0.0002028346,-0.18154009,-1.0432684,-0.3311261,0.14799452,0.9208107,-0.25873873
"(np.int64(707), 'N02BA12')",-0.17018142,0.8301511,-0.20590377,0.70401096,0.46609312,0.75484115,0.38897336,0.58327293,0.32178178,-0.059298076,-0.8829143,1.3300557,0.29440707,1.0095291,-1.750709,0.8680327,0.6139094,-0.3380446,1.0777394,-0.3586197,1.2301826,0.7222,1.1126777,-0.55794805,-0.77018887,-0.29711688,0.034532607,-0.21943368,0.6015131,0.14442359,-0.8024158,1.2274995,-0.01715751,-0.31444257,0.14404638,-0.8321029,0.868538,-0.75251627,-0.11724943,-0.38519236,-0.61839205,0.3724363,1.2360051,0.49008828,0.5425829,-0.4727836,0.8969563,-0.7722342,0.146332,-0.15245157,-0.14629218,0.4187677,-0.22621238,0.9430028,1.0623431,0.97208977,0.29236242,0.016998202,-0.38792557,-0.54448843,0.122491546,-0.22655259,0.51315904,-0.26886654
"(np.int64(707), 'S01BC08')",0.7453475,0.6119876,-0.7629014,0.44814956,0.35063097,-0.37667698,-0.2194097,-0.20049334,-0.66052246,1.2664236,-0.5690568,1.09893,0.13960497,0.9250809,-1.2416927,1.3506817,0.94405127,0.28020135,1.0001745,0.111944385,1.3252863,1.084247,0.043921992,-1.4606086,-0.8768613,-0.9106096,0.23382172,-1.2786106,0.9252152,0.27030134,-1.0780075,0.5784435,-1.5766556,-0.019637883,0.19769941,-0.22843438,-0.11810609,0.6112767,-0.0942747,-1.1802092,-0.31819773,0.8968543,0.4301115,-0.82588005,1.3707691,0.6855586,1.4069766,0.17631212,0.6971678,0.4234047,-0.160674,0.3394957,0.59495217,0.5371872,0.28962576,-0.039331228,-0.55412585,1.3175436,0.20373726,-0.534446,-0.39853847,0.91258603,1.1351666,0.071688026
"(np.int64(708), 'N02BA06')",-0.24579552,0.78331935,-0.55291134,0.43480113,0.4139316,0.5865145,-0.0013311282,0.077161014,-0.19683252,0.13077429,-1.1520187,1.3557016,-0.12487887,0.9405168,-1.8918657,1.0654402,0.86970365,-0.37148,0.8558059,-0.31653014,1.3040402,1.132447,1.4705772,-0.84770936,-1.0413507,-0.73212874,0.3479442,-0.48744687,0.6342577,0.10264368,-1.0398499,1.3989413,-0.0313053,0.076488756,-0.1837306,-0.37459624,0.71252453,-0.35945565,0.07521939,-0.8273579,-0.50996643,0.16104339,1.3742081,-0.2712456,1.0350791,-0.5041976,1.0989698,-0.6972231,0.20056811,-0.32163373,0.09678809,0.48084128,0.052423492,0.91692716,0.7033254,0.61705965,0.15276375,0.05503434,-0.16256014,-1.3245575,-0.27436128,0.23431216,0.8953475,-0.4466647
"(np.int64(709), 'J05AE01')",-0.6395354,0.027498454,0.061385944,-0.8466238,-0.41284657,-0.46554562,-0.06677984,0.19830856,-0.3707557,-0.21596208,0.20137693,-0.7666744,-0.28269243,-0.35678136,0.3085615,-0.5984475,-0.629349,0.58814365,0.41802278,-0.28711194,-0.49364963,-0.31410965,-0.7998941,-0.21319848,0.29496378,-0.07256207,-0.07266448,-0.5885391,-0.25581014,0.23078719,0.88297695,-0.4907387,-0.45612246,0.20790634,-0.32569215,-0.33810598,-0.38807425,-0.288374,0.3512473,0.46693155,-0.45384187,-0.15435135,-0.25763,0.49521333,0.11317344,-0.2647114,-0.3776618,0.5398561,0.7000666,-0.23125908,0.35996938,-0.5337971,-0.68500155,-0.36350667,-0.4339638,-0.15518709,-0.507685,-0.55734324,0.16885349,0.5986601,0.70794827,-0.772608,-0.24037972,0.19424327
"(np.int64(710), 'N05CA06')",-0.32872808,0.11974752,1.0340874,0.5301994,0.36673316,0.3145404,1.1861162,0.35697275,0.54371315,-1.225982,0.8645171,-0.021200359,0.4677039,0.71435976,0.85061324,-0.030772232,0.26632375,0.0684006,-0.057108182,0.88204336,-1.3208296,-0.15111819,-1.107977,0.6458463,1.0891671,0.2552695,0.07379769,-0.6144878,-1.263411,0.5763631,0.5534378,-0.6806956,-0.7768948,1.2147578,0.022223838,-0.9555588,0.07141906,-0.6754616,-0.5526368,0.37071848,-0.7393789,0.3141948,0.20764145,0.37149847,-0.98328674,-1.0083203,-0.8582434,0.29076385,-0.8095248,0.4499861,0.54505825,-0.5272151,0.048676953,-0.63246703,0.033519745,0.4251987,0.15822259,-0.74536973,0.09127003,0.9923525,0.74413884,-0.2649063,0.30836323,0.16970323
"(np.int64(711), 'D11AC03')",0.67958355,1.3502828,0.17019126,0.6253498,0.75216067,2.071131,0.060583636,1.6486487,0.79802024,0.25302356,-2.2907357,0.7308496,1.7102149,2.2269354,-1.7935336,2.0281184,2.0457363,-1.3853118,1.6063217,0.17496735,0.5866439,2.5896344,-0.15555012,-2.0926833,-2.2818527,0.8510082,-1.2283366,0.10345477,1.6409309,-0.25402093,-1.6664815,1.1713294,-0.13320428,-0.2186127,2.0907347,-1.5651958,-0.30557403,0.45414478,-0.9788992,-1.4172187,-1.8475019,1.1567948,2.1927228,-1.4231,0.8398236,1.3554218,1.6295339,-1.3871298,-0.10291836,1.4446411,-1.0486252,1.7774801,2.0302339,0.8720191,-0.21935849,-0.46073404,0.16664122,1.024615,-0.5339412,-1.5419025,-0.963622,1.7395082,0.10984817,-2.0204346
"(np.int64(712), 'D01AC14')",0.07040027,0.51496243,-0.009491131,0.0012468323,0.91790354,0.8465713,0.054143406,0.42245582,0.4293901,0.018356398,-0.5456805,0.04588461,0.97532094,0.84910756,-0.53971046,0.8498812,0.66960835,-0.54113066,1.1131175,0.4154528,-0.44093922,0.13646898,0.047786936,0.041198403,-1.4123776,0.2468477,-0.085847795,-0.19371521,0.45450303,-0.004040122,0.09136592,0.6981513,-0.6146594,0.18451798,0.49542677,-1.0462017,-0.6109443,0.2977807,-0.20945601,-0.44870484,-0.9033229,0.79870886,0.6586157,0.20717996,0.46822715,0.53678143,0.5008023,-0.032183938,0.004938856,0.65180135,-0.60300905,0.5540761,0.9300038,0.046022423,-0.08339079,-0.61499995,-0.32959515,0.38943785,-0.109512866,-0.054101914,-0.42332065,0.68292785,0.7217185,-0.18318273
"(np.int64(713), 'N06AB06')",-0.26214123,0.8525419,1.6442097,0.6553308,0.4929755,1.3197714,1.7659692,1.1318802,0.28302535,-1.461014,1.0839987,-0.7494737,0.24228619,0.17401864,1.2694101,-0.09535844,-0.44201085,0.45365548,-0.7150573,-0.3784039,-1.4549283,0.4747743,-0.45813483,1.3280003,0.60512197,0.23377036,0.035424784,-1.2176272,-1.7248757,1.7146443,1.2651675,-0.5361706,0.31058574,1.7212262,-1.0404599,-2.2723756,0.8796403,-1.2146164,-1.1795232,0.85598737,-0.71047235,-0.16261357,-0.7200834,0.329869,-1.654612,-1.4410313,-1.1173564,0.18501326,-0.895384,-0.042542227,0.8562139,-1.0217755,-0.9481544,-0.7056625,0.9290391,0.92596877,0.79918325,-2.0117679,-0.470447,1.456529,0.98435014,-1.3451862,-0.37288883,0.8032987
"(np.int64(714), 'N01AB08')",0.083135515,0.28908548,0.2637744,0.288496,-0.16656883,0.6645067,0.5529474,0.19816872,-0.09956415,-0.91114825,0.7643173,-0.31028044,-0.1313731,0.2903609,0.42892516,-0.22724912,-0.4814693,0.1321737,-0.6316357,-0.2892239,-0.6754946,0.35306567,-0.565928,0.06719582,0.4260223,-0.15157932,0.4219909,-0.59522307,-0.54179895,0.75689864,0.7685491,0.24455065,0.009146273,0.17481332,0.005054202,-1.274547,-0.20708916,-0.3135439,0.13355425,0.6319287,-0.14350273,-0.06331971,-0.568587,0.5276809,-0.45759216,-1.2675451,-0.24736318,-0.0057632774,-0.6267991,0.5925548,0.17924902,-0.2844968,-0.21022576,-0.27033013,0.44080707,0.6183664,-0.40641382,-0.6827851,0.26768345,0.920961,0.17659684,-0.8006675,-0.15816331,0.1477212
"(np.int64(715), 'A08AA10')",0.29432043,0.45476085,-0.09819483,-0.696298,-0.16920194,0.1310572,0.30487195,1.10279,0.4029204,-1.5073571,0.8965671,-0.8249855,0.8196769,-0.3320583,0.744793,0.06931606,-0.24181356,1.0785764,0.8827328,-0.62556297,-0.46509928,-0.054736942,-0.8044157,0.23100582,0.7333522,0.4995721,-0.26707318,-0.3990674,-0.6585596,1.2918019,1.1769527,-0.5509431,-0.05677472,1.1455437,-0.430497,-1.3770509,0.37698662,-0.5610856,-0.5497486,0.50453985,-0.4031426,-0.15440597,0.3175808,1.3063433,-0.3665449,-0.3436266,-0.24359521,0.54056656,0.27907348,0.43278044,0.67541003,-0.35416022,-1.0599697,-0.46398342,0.22937058,-0.019396372,0.11998847,-0.75711036,-0.31245556,0.50689447,0.81270844,-0.93765676,-0.23025927,1.0918211
"(np.int64(716), 'G04BE03')",-0.0006354153,-0.5085987,-0.9374152,-0.35979828,-0.79516435,0.026201114,-0.9133724,-0.7054003,-0.34589097,-0.29116026,-0.16544819,-0.03161688,-0.5049261,-0.019698977,-0.027376339,-0.29955906,-0.05666256,0.87724185,0.29119292,0.097645134,0.7214983,-0.2873799,-0.08693154,-0.6085418,-0.098075196,-0.43164426,0.03974936,-0.017765515,-0.099274755,0.17983225,-0.3024187,-0.51206976,0.21839912,0.25445127,-0.7159345,-0.19326791,0.108752325,0.01716853,0.49205074,-0.1937469,-0.22969544,-0.3480894,0.47018346,-0.4595278,0.50954664,-0.5157133,-0.04329848,-0.042322427,0.5287584,-0.10518036,0.66953796,-0.5048176,-0.32156116,-0.3593471,0.054140925,-0.6069524,-0.92231,-0.23738408,0.11133895,-0.4412471,0.040036708,-0.3282937,0.14332823,0.17256281
"(np.int64(717), 'G04CA04')",-0.2635833,0.14013001,-0.58555996,-0.36441654,-0.08024573,-0.19962251,-0.4180895,-0.08411124,-0.15018032,-0.046174884,-0.43936485,-0.007000059,0.22379053,0.18361682,-0.22361015,0.44038087,0.116479754,0.0314022,0.63342613,-0.31000322,0.099356264,-0.09056358,0.038808987,-0.51351196,-0.2449165,-0.23432697,0.21858653,-0.01764258,0.33953816,0.13500534,0.12605776,0.16167773,-0.30974215,0.026157046,-0.3021015,-0.35678056,-0.42843536,-0.4033119,0.06615935,-0.23733187,-1.0446056,0.043169156,-0.056084603,-0.06154158,0.41272455,0.055462755,-0.0634333,0.25094345,0.7762825,0.18086463,-0.20972142,-0.033098415,0.13407418,-0.096343145,0.14432403,-0.5079955,-0.5039261,-0.47062564,-0.06375624,-0.1574298,0.25275117,-0.2063621,-0.23982255,-0.78511584
"(np.int64(718), 'D08AL30')",0.694884,-0.27336508,-0.46843624,-0.57654315,0.6186143,-0.030276973,0.26214015,0.67417556,0.24454167,0.73041636,-0.4469002,-0.5902519,0.88290465,0.73285353,-0.9340009,0.46681064,0.025906458,-0.41040975,0.6166208,-0.21844937,0.16677284,0.8756894,-0.20208244,-0.88090336,-1.202988,0.2571923,-0.5883502,0.02460602,0.50729936,0.26260734,-0.46153736,0.65785325,0.25195295,-0.9833648,-0.23254047,-0.22975142,-0.35517907,1.0383371,0.5704471,-0.47756147,-0.36205992,0.64815116,1.0274864,-0.24547884,0.4270846,1.7806183,0.27038676,0.35000268,0.9486618,0.28039366,-0.4260214,0.29806957,0.08739932,0.33632138,0.05402276,-0.3577386,-0.94495374,0.7836541,0.3654606,-0.84787405,-0.37647414,0.50996196,-0.69637775,0.21646678
